Timestamp,Collision,Waypoint_X,Waypoint_Y,Waypoint_Z,Noisy_Waypoint_X,Noisy_Waypoint_Y,Noisy_Waypoint_Z
2025-03-20 22:40:44,No,-83.03413391113281,12.953266143798828,0.0,-84.00607299804688,11.266646385192871,0.0
2025-03-20 22:40:45,No,-89.0107421875,12.936659812927246,0.0,-89.7376480102539,10.657622337341309,0.0
2025-03-20 22:40:45,No,-94.61078643798828,12.859201431274414,0.0,-93.80612182617188,11.429845809936523,0.0
2025-03-20 22:40:46,No,-97.96935272216797,10.475372314453125,0.0,-97.49618530273438,11.933551788330078,0.0
2025-03-20 22:40:46,No,-101.69596862792969,10.52972412109375,0.0,-102.69523620605469,8.755066871643066,0.0
2025-03-20 22:40:47,No,-105.80432891845703,6.21358585357666,0.0,-105.44111633300781,6.807031154632568,0.0
2025-03-20 22:40:47,No,-106.7229232788086,2.9144198894500732,0.0,-105.94989776611328,1.90198814868927,0.0
2025-03-20 22:40:48,No,-106.70777130126953,-2.9745309352874756,0.0,-107.29764556884766,-2.8726067543029785,0.0
2025-03-20 22:40:48,No,-106.65296173095703,-7.864293575286865,0.0,-108.80830383300781,-6.030317783355713,0.0
2025-03-20 22:40:49,No,-110.22990417480469,-1.0207637548446655,0.0,-110.78614807128906,-3.063325881958008,0.0
2025-03-20 22:40:49,No,-110.26341247558594,1.9685055017471313,0.0,-112.47958374023438,4.31903076171875,0.0
2025-03-20 22:40:50,No,-113.84585571289062,9.304030418395996,0.0,-112.49625396728516,11.010872840881348,0.0
2025-03-20 22:40:50,No,-113.92086791992188,15.995219230651855,0.0,-113.587890625,13.845860481262207,0.0
2025-03-20 22:40:51,No,-113.95277404785156,18.842086791992188,0.0,-114.52967834472656,18.912229537963867,0.0
2025-03-20 22:40:51,No,-114.00968170166016,23.91836929321289,0.0,-112.73974609375,24.002994537353516,0.0
2025-03-20 22:40:52,No,-114.06651306152344,28.98843765258789,0.0,-115.09039306640625,26.834617614746094,0.0
2025-03-20 22:40:52,No,-114.09854888916016,31.846046447753906,0.0,-116.02716827392578,32.994747161865234,0.0
2025-03-20 22:40:53,No,-114.16770935058594,38.01590347290039,0.0,-114.78797149658203,40.088436126708984,0.0
2025-03-20 22:40:53,No,-114.24706268310547,45.09522247314453,0.0,-114.68669128417969,46.56919479370117,0.0
2025-03-20 22:40:53,Yes,,,,,,
2025-03-20 22:40:53,Yes,,,,,,
2025-03-20 22:40:53,Yes,,,,,,
2025-03-20 22:40:53,Yes,,,,,,
2025-03-20 22:40:54,No,-113.65433502197266,-7.78153133392334,0.0,-112.10655975341797,-9.222783088684082,0.0
2025-03-20 22:40:54,Yes,,,,,,
2025-03-20 22:40:54,No,-48.813167572021484,-2.3702282905578613,0.0,-48.82429122924805,-2.622115135192871,0.0
2025-03-20 22:40:55,No,-48.77827835083008,9.292722702026367,0.0,-47.86824417114258,10.803231239318848,0.0
2025-03-20 22:40:55,No,-44.751686096191406,13.317309379577637,0.0,-43.812923431396484,14.810867309570312,0.0
