Timestamp,Waypoint_X,Waypoint_Y,Waypoint_Z,Noisy_Waypoint_X,Noisy_Waypoint_Y,Noisy_Waypoint_Z,Collision,Collision_Object
2025-02-22 18:38:42,-69.65460205078125,-68.72035217285156,0.0,-70.32918548583984,-68.1532974243164,0.0,No,None
2025-02-22 18:38:42,-76.05089569091797,-68.392333984375,0.0,-76.5599365234375,-67.26578521728516,0.0,No,None
2025-02-22 18:38:43,-82.47639465332031,-67.00711822509766,0.0,-83.16036224365234,-68.36617279052734,0.0,No,None
2025-02-22 18:38:43,-88.27151489257812,-64.74378967285156,0.0,-86.33686828613281,-64.83482360839844,0.0,No,None
2025-02-22 18:38:44,-91.85582733154297,-62.77998733520508,0.0,-91.38726806640625,-63.74418640136719,0.0,No,None
2025-02-22 18:38:44,-95.99462127685547,-59.852203369140625,0.0,-93.99669647216797,-58.557952880859375,0.0,No,None
2025-02-22 18:38:45,-97.21884155273438,-53.986690521240234,0.0,-96.85598754882812,-54.354644775390625,0.0,No,None
2025-02-22 18:38:45,-100.27254486083984,-50.38605880737305,0.0,-102.04418182373047,-51.540367126464844,0.0,No,None
2025-02-22 18:38:46,-106.35039520263672,-47.612518310546875,0.0,-105.57342529296875,-45.93942642211914,0.0,No,None
2025-02-22 18:38:46,-109.42772674560547,-41.52473831176758,0.0,-109.92113494873047,-40.96881866455078,0.0,No,None
2025-02-22 18:38:47,-111.56722259521484,-35.44554138183594,0.0,-111.19554901123047,-36.42732620239258,0.0,No,None
2025-02-22 18:38:47,-112.64068603515625,-30.846195220947266,0.0,-112.39622497558594,-32.55112838745117,0.0,No,None
2025-02-22 18:38:48,-113.21597290039062,-26.878755569458008,0.0,-113.80260467529297,-27.59676170349121,0.0,No,None
2025-02-22 18:38:48,-113.4975814819336,-21.764862060546875,0.0,-113.8785171508789,-23.303918838500977,0.0,No,None
2025-02-22 18:38:49,-113.54000854492188,-17.97992706298828,0.0,-114.4646224975586,-17.82310676574707,0.0,No,None
2025-02-22 18:38:49,-113.59879302978516,-12.73625659942627,0.0,-113.7608871459961,-10.899946212768555,0.0,No,None
2025-02-22 18:38:50,-113.6762924194336,-5.822061538696289,0.0,-112.22535705566406,-4.538228988647461,0.0,No,None
2025-02-22 18:38:50,,,,,,,Yes,"Actor(id=560, type=vehicle.dodge.charger_police_2020)"
2025-02-22 18:38:50,24.87040901184082,-64.40713500976562,0.0,24.947025299072266,-65.14237213134766,0.0,No,None
2025-02-22 18:38:51,19.924989700317383,-64.40511322021484,0.0,20.404022216796875,-63.44272232055664,0.0,No,None
2025-02-22 18:38:51,15.381219863891602,-64.40325164794922,0.0,14.186952590942383,-65.47050476074219,0.0,No,None
2025-02-22 18:38:52,9.164854049682617,-64.40071105957031,0.0,10.306777954101562,-65.60148620605469,0.0,No,None
2025-02-22 18:38:52,5.296890735626221,-64.40673065185547,0.0,6.844581604003906,-63.98103332519531,0.0,No,None
2025-02-22 18:38:53,1.8785117864608765,-64.4488296508789,0.0,1.4590545892715454,-63.53540802001953,0.0,No,None
2025-02-22 18:38:53,-3.5078978538513184,-64.53067016601562,0.0,-4.601190090179443,-64.94959259033203,0.0,No,None
2025-02-22 18:38:54,-9.587302207946777,-64.59454345703125,0.0,-8.626794815063477,-66.05192565917969,0.0,No,None
2025-02-22 18:38:54,-13.641804695129395,-64.63677215576172,0.0,-13.309814453125,-65.16902160644531,0.0,No,None
2025-02-22 18:38:55,-18.315120697021484,-64.6854476928711,0.0,-19.734092712402344,-63.73139572143555,0.0,No,None
2025-02-22 18:38:55,-24.723731994628906,-64.75218963623047,0.0,-25.263591766357422,-63.43227767944336,0.0,No,None
2025-02-22 18:38:56,-30.24886131286621,-64.80973815917969,0.0,-29.006208419799805,-66.7682113647461,0.0,No,None
2025-02-22 18:38:56,-33.990020751953125,-68.34889221191406,0.0,-32.5739860534668,-66.70310974121094,0.0,No,None
2025-02-22 18:38:57,-37.556732177734375,-68.38603973388672,0.0,-36.0914192199707,-67.3135757446289,0.0,No,None
2025-02-22 18:38:57,-41.080142974853516,-68.42273712158203,0.0,-40.82528305053711,-70.22991180419922,0.0,No,None
2025-02-22 18:38:58,-45.8438606262207,-68.47235870361328,0.0,-44.45581817626953,-70.19363403320312,0.0,No,None
2025-02-22 18:38:58,-49.473628997802734,-68.51016235351562,0.0,-47.51060104370117,-68.10319519042969,0.0,No,None
2025-02-22 18:38:59,-52.506309509277344,-68.541748046875,0.0,-52.76396942138672,-68.63544464111328,0.0,No,None
2025-02-22 18:38:59,-57.7646484375,-68.59651184082031,0.0,-56.487735748291016,-69.3581314086914,0.0,No,None
2025-02-22 18:39:00,-61.49553298950195,-68.6353759765625,0.0,-59.759765625,-67.95033264160156,0.0,No,None
2025-02-22 18:39:00,-64.97483825683594,-68.6716079711914,0.0,-66.43606567382812,-69.1781997680664,0.0,No,None
2025-02-22 18:39:01,-71.59192657470703,-68.7239761352539,0.0,-73.53482055664062,-68.63660430908203,0.0,No,None
2025-02-22 18:39:01,-79.41393280029297,-67.80540466308594,0.0,-78.20552825927734,-66.53492736816406,0.0,No,None
2025-02-22 18:39:02,-84.25463104248047,-66.42191314697266,0.0,-84.94222259521484,-67.6219253540039,0.0,No,None
2025-02-22 18:39:02,-89.85179901123047,-63.936458587646484,0.0,-89.10752868652344,-62.50825881958008,0.0,No,None
2025-02-22 18:39:02,,,,,,,Yes,"Actor(id=580, type=vehicle.lincoln.mkz_2017)"
2025-02-22 18:39:03,52.55392074584961,-57.41844177246094,0.0,51.06075668334961,-55.6838264465332,0.0,No,None
2025-02-22 18:39:03,56.06145095825195,-57.41987609863281,0.0,54.880523681640625,-58.495628356933594,0.0,No,None
2025-02-22 18:39:04,59.88006591796875,-57.42143630981445,0.0,59.63460922241211,-55.654075622558594,0.0,No,None
2025-02-22 18:39:04,64.63530731201172,-57.423377990722656,0.0,64.7322998046875,-56.349082946777344,0.0,No,None
2025-02-22 18:39:05,69.13533020019531,-57.21013259887695,0.0,69.05266571044922,-57.047115325927734,0.0,No,None
2025-02-22 18:39:05,73.31265258789062,-56.4759407043457,0.0,74.13374328613281,-54.967674255371094,0.0,No,None
2025-02-22 18:39:06,78.50741577148438,-54.776466369628906,0.0,77.46913146972656,-54.15028762817383,0.0,No,None
2025-02-22 18:39:06,81.6836166381836,-53.25059127807617,0.0,81.04943084716797,-53.96583557128906,0.0,No,None
2025-02-22 18:39:07,84.56129455566406,-51.49087142944336,0.0,86.24880981445312,-51.85432815551758,0.0,No,None
2025-02-22 18:39:07,88.75210571289062,-48.1226921081543,0.0,88.58409881591797,-46.35630798339844,0.0,No,None
2025-02-22 18:39:08,92.34451293945312,-44.16206359863281,0.0,94.19902801513672,-44.8862190246582,0.0,No,None
2025-02-22 18:39:08,98.08179473876953,-41.8419303894043,0.0,99.025390625,-42.387046813964844,0.0,No,None
2025-02-22 18:39:09,100.14716339111328,-37.60187911987305,0.0,99.63072204589844,-36.113037109375,0.0,No,None
2025-02-22 18:39:10,101.95854187011719,-31.991077423095703,0.0,103.37773132324219,-30.23088264465332,0.0,No,None
2025-02-22 18:39:10,102.92680358886719,-25.341110229492188,0.0,101.19025421142578,-26.430099487304688,0.0,No,None
2025-02-22 18:39:11,102.96696472167969,-21.744150161743164,0.0,103.98455810546875,-19.785001754760742,0.0,No,None
2025-02-22 18:39:11,102.9456558227539,-14.759056091308594,0.0,102.12374114990234,-13.7018404006958,0.0,No,None
2025-02-22 18:39:11,,,,,,,Yes,"Actor(id=579, type=vehicle.vespa.zx125)"
2025-02-22 18:39:11,,,,,,,Yes,"Actor(id=0, type=static.road)"
2025-02-22 18:39:12,-52.54347229003906,3.384495496749878,0.0,-53.745513916015625,3.76572585105896,0.0,No,None
2025-02-22 18:39:12,-54.71541976928711,8.294486045837402,0.0,-52.723876953125,7.41500997543335,0.0,No,None
2025-02-22 18:39:13,-52.27070236206055,12.725492477416992,0.0,-52.20902633666992,11.839286804199219,0.0,No,None
2025-02-22 18:39:13,-52.258270263671875,17.143835067749023,0.0,-52.526546478271484,17.09909439086914,0.0,No,None
2025-02-22 18:39:14,-52.243473052978516,22.402345657348633,0.0,-50.71597671508789,23.999990463256836,0.0,No,None
2025-02-22 18:39:14,-45.71586990356445,24.55699920654297,0.0,-45.12390899658203,24.028554916381836,0.0,No,None
2025-02-22 18:39:15,-47.567604064941406,28.884735107421875,0.0,-46.37046813964844,30.009441375732422,0.0,No,None
2025-02-22 18:39:15,-48.89435958862305,25.21217918395996,0.0,-49.006473541259766,25.466997146606445,0.0,No,None
2025-02-22 18:39:16,-52.311439514160156,21.023685455322266,0.0,-53.977359771728516,20.525611877441406,0.0,No,None
2025-02-22 18:39:16,-58.56269454956055,17.375247955322266,0.0,-58.365840911865234,17.709251403808594,0.0,No,None
2025-02-22 18:39:17,-63.807044982910156,16.507165908813477,0.0,-62.66741943359375,17.898038864135742,0.0,No,None
2025-02-22 18:39:17,-67.78031158447266,16.495662689208984,0.0,-67.3664779663086,17.401290893554688,0.0,No,None
2025-02-22 18:39:18,-72.3908462524414,16.482852935791016,0.0,-72.43839263916016,15.744803428649902,0.0,No,None
2025-02-22 18:39:18,-77.4678726196289,16.468746185302734,0.0,-76.40426635742188,18.012136459350586,0.0,No,None
2025-02-22 18:39:19,-81.41881561279297,16.4577693939209,0.0,-83.28861236572266,17.617267608642578,0.0,No,None
2025-02-22 18:39:19,-88.3135757446289,16.43861198425293,0.0,-87.09195709228516,18.11556053161621,0.0,No,None
